X,Y,OBJECTID,REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,POSTAL_CODE,LATITUDE83,LONGITUDE83,HUC8_CODE,ACCURACY_VALUE,COLLECT_MTH_DESC,REF_POINT_DESC,CREATE_DATE,UPDATE_DATE,LAST_REPORTED_DATE,FAC_URL,PGM_SYS_ID,PGM_SYS_ACRNM,INTEREST_TYPE,PROGRAM_URL,PGM_REPORT_URL,PUBLIC_IND,ACTIVE_STATUS,FEDERAL_AGENCY_NAME,HUC_12,FEDERAL_LAND_IND,FED_FACILITY_CODE,EPA_REGION_CODE,KEY_FIELD
-121.985014404,45.629588181,1495,110060678529,HAMILTON ISLAND LANDFILL,FORT CASCADE DR,STEVENSON,SKAMANIA,53059,WA,98648,45.629583,-121.985,17080001,,,,2002/03/01 05:27:42+00,2015/12/11 00:05:48+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110060678529,WA5210890096,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,Y,10,SEMSWA5210890096
-73.6777009099999,40.715308539,1496,110000838041,GENZALE PLATING CO.,288 NEW HYDE PARK ROAD,FRANKLIN SQUARE,NASSAU,36059,NY,11010-3013,40.7153,-73.6777,02030202,,,,2002/01/28 21:59:29+00,2015/12/11 00:00:51+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000838041,NYD002050110,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNYD002050110
-76.791113291,38.086676794,1497,110008185061,"ARROWHEAD ASSOCIATES, INC./SCOVILL CORP.",US ROUTE 3,MONTROSS,WESTMORELAND,51193,VA,22520,38.086669,-76.791111,02080104,,,,2002/01/28 21:02:34+00,2015/12/11 00:01:32+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110008185061,VAD042916361,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSVAD042916361
-77.9152830799999,34.275006467,1498,110009296840,NEW HANOVER CNTY AIRPORT BURN PIT,GARDNER DRIVE,WILMINGTON,NEW HANOVER,37129,NC,28401,34.275,-77.915281,03030007,,,,2002/02/28 19:00:17+00,2015/12/11 00:05:14+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009296840,NCD981021157,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,04,SEMSNCD981021157
-89.118027849,35.7841595740001,1499,110043437796,ALAMO CONTAMINATED GROUND WATER,SOUTH BELLS STREET,ALAMO,CROCKETT,47033,TN,38001,35.784153,-89.118022,08010204,,,,2011/05/03 10:11:57+00,2015/12/11 00:04:53+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043437796,TNN000410203,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,04,SEMSTNN000410203
-96.9366762499999,32.743336764,1500,110009313322,"BIO-ECOLOGY SYSTEMS, INC.",4100 E JEFFERSON,GRAND PRAIRIE,DALLAS,48113,TX,75051-2431,32.743331,-96.936669,12030102,,,,2002/02/28 22:17:01+00,2015/12/11 00:04:51+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009313322,TXD980340889,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,06,SEMSTXD980340889
-75.5277021809999,39.155808193,1501,110060848882,DOVER GAS LIGHT CO.,NEW ST,DOVER,KENT,10001,DE,19904,39.1558,-75.5277,02040207,,,,2002/02/28 16:56:25+00,2015/12/11 00:04:35+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110060848882,DED980693550,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSDED980693550
-106.228811224,42.8605875820001,1502,110009319344,MYSTERY BRIDGE RD/U.S. HIGHWAY 20,"U.S.HWY 20,28 & MYSTERY BR. RD",EVANSVILLE,NATRONA,56025,WY,82636,42.860581,-106.2288,10180007,,,,2002/02/28 23:32:10+00,2019/11/12 10:53:00+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009319344,WYD981546005,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,08,SEMSWYD981546005
-93.224607829,45.365307821,1503,110017391446,EAST BETHEL,HIGHWAY 65 AT 221 AVENUE NE,CEDAR,ANOKA,27003,MN,55011,45.3653,-93.2246,07010207,,,,2002/02/28 18:31:56+00,2015/12/11 00:05:02+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110017391446,MND981088180,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,05,SEMSMND981088180
-86.278344256,40.0300073830001,1504,110006005241,ENVIROCHEM CORP.,865 SOUTH STATE ROAD 421,ZIONSVILLE,BOONE,18011,IN,46077-9761,40.03,-86.278339,05120201,,,,2002/01/28 19:41:24+00,2015/12/11 00:04:48+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006005241,IND084259951,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSIND084259951
-111.916025835,40.621545672,1505,110070126711,MIDVALE SLAG,"JORDAN RIVER, 6400 SOUTH, 700 WEST",MIDVALE,SALT LAKE,49035,UT,84047,40.62154,-111.916014,16020204,,,,2002/02/28 22:41:32+00,2015/12/11 00:05:44+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070126711,UTD081834277,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,08,SEMSUTD081834277
-82.2930534399999,28.0097240650001,1506,110009282043,TAYLOR ROAD LANDFILL,TAYLOR RD,SEFFNER,HILLS,12057,FL,33584,28.009719,-82.29305,03100205,,,,2002/02/28 16:57:56+00,2015/12/11 00:05:18+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009282043,FLD980494959,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,04,SEMSFLD980494959
-76.6944020719999,39.821808419,1507,110000333112,"AMP, INC. (GLEN ROCK FACILITY)",10709 SUSQUEHANNA TRAIL,GLEN ROCK,YORK,42133,PA,17327-8271,39.8218,-76.6944,02050306,,,,2002/02/28 20:45:03+00,2015/12/11 00:04:38+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000333112,PAD041421223,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,03,SEMSPAD041421223
-95.9950078689999,36.7466732250001,1508,110009343255,NATIONAL ZINC CORP.,11TH ST & VIRGINIA STREET,BARTLESVILLE,WASHINGTON,40147,OK,74003,36.746667,-95.995,11070106,,,,2002/03/01 04:57:07+00,2015/12/11 00:05:10+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009343255,OKD000829440,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,PROPOSED FOR NPL,,,,N,06,SEMSOKD000829440
-111.58781219,42.6870368530001,1509,110000743982,MONSANTO SODA SPRINGS PLANT,1853 ID-34,SODA SPRINGS,CARIBOU,16029,ID,83276,42.687031,-111.5878,16010201,,,,2002/02/28 15:55:46+00,2015/12/11 00:05:34+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000743982,IDD081830994,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,10,SEMSIDD081830994
-123.382625302,42.8544769910001,1510,110014209702,FORMOSA MINE,THE FIRE TOWER RD & BLM-31-6-35.0,RIDDLE,DOUGLAS,41019,OR,97469,42.854472,-123.382611,17100302,,,,2007/03/21 15:48:32+00,2015/12/11 00:05:45+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110014209702,ORN001002616,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,10,SEMSORN001002616
-75.342502092,40.08167482,1511,110009258837,"CRATER RESOURCES, INC./KEYSTONE COKE CO./ALAN WOOD STEEL CO.",2200 RENAISSANCE BOULEVARD,KING OF PRUSSIA,MONTGOMERY,42091,PA,19406-2755,40.081667,-75.3425,02040203,,,,2002/02/28 12:03:22+00,2015/12/11 00:04:31+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009258837,PAD980419097,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSPAD980419097
-86.256674496,43.3033387560001,1512,110001829512,OTT/STORY/CORDOVA CHEMICAL CO.,500 AGARD RD,NORTH MUSKEGON,MUSKEGON,26121,MI,49445,43.303331,-86.256669,04060102,,,,2002/02/28 18:15:50+00,2015/12/11 00:05:32+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110001829512,MID060174240,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSMID060174240
-78.516671778,37.5141762920001,1513,110008184909,BUCKINGHAM COUNTY LANDFILL,ST RTE 640 EAST OF US RTE 15,DILLWYN,BUCKINGHAM,51029,VA,23936,37.514169,-78.516669,02080203,,,,2002/02/28 22:54:35+00,2015/12/11 00:05:07+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110008184909,VAD089027973,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSVAD089027973
144.7473949,13.4391761840001,1514,110009278281,ORDOT LANDFILL,SAN CARLOS ST,ORDOT,GUAM,66010,GU,96910,13.439169,144.7474,,,,,2002/02/28 15:51:17+00,2015/12/11 00:04:46+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009278281,GUD980637649,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,09,SEMSGUD980637649
-104.529960818,33.394084164,1515,110040436383,LEA AND WEST SECOND STREET,LEA AND WEST SECOND STREET,ROSWELL,CHAVES,35005,NM,88202,33.394079,-104.529951,13060008,,,,2015/12/11 00:00:05+00,2017/05/26 13:34:38+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110040436383,NMN000607057,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,06,SEMSNMN000607057
-81.485802969,31.2049063530001,1516,110005969318,HERCULES 009 LANDFILL,BENEDICT RD & ROUTE 25,BRUNSWICK,GLYNN,13127,GA,31521,31.2049,-81.4858,03070203,,,,2002/02/28 15:48:09+00,2015/12/11 00:05:15+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005969318,GAD980556906,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,04,SEMSGAD980556906
-114.588811571,32.6545863270001,1517,110000600680,US MARINE CORPS AIR STATION YUMA,AVENUE 3E,YUMA,YUMA,04027,AZ,85369,32.654581,-114.5888,15030108,,,,2002/01/28 22:36:44+00,2015/12/11 00:05:50+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000600680,AZ0971590062,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,09,SEMSAZ0971590062
-86.379104717,32.3761061430001,1518,110003032030,T.H. AGRICULTURE & NUTRITION CO. (MONTGOMERY PLANT),3017 BIRMINGHAM HIGHWAY,MONTGOMERY,MONTGOMERY,01101,AL,36108,32.3761,-86.3791,03150201,,,,2002/02/28 13:39:09+00,2015/12/11 00:04:51+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110003032030,ALD007454085,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,04,SEMSALD007454085
-93.312506705,37.2730628410001,1519,110009339199,SPRINGFIELD CITY OF FULBRIGHT LANDFILL,BOLIVAR RD,SPRINGFIELD,GREENE,29077,MO,65803,37.273056,-93.3125,10290106,,,,2002/03/01 04:18:10+00,2015/12/11 00:05:50+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009339199,MOD980631139,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,07,SEMSMOD980631139
-75.811941292,42.15805872,1520,110007998836,"TRI-CITIES BARREL CO., INC.",ROUTE 7 AT OSBORNE HOLLOW ROAD,FENTON,BROOME,36007,NY,13833,42.15805,-75.811939,02050102,,,,2002/02/28 19:54:13+00,2015/12/11 00:04:32+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110007998836,NYD980509285,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNYD980509285
-87.426452537,41.6140689590001,1521,110000613104,GARY DEVELOPMENT LANDFILL,479 N CLINE AVE,GARY,LAKE,18089,IN,46406,41.614061,-87.426447,04040001,,,,2011/05/03 10:11:35+00,2015/12/11 00:04:48+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000613104,IND077005916,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSIND077005916
-94.053345645,33.408337105,1522,110005036567,TEXARKANA WOOD PRESERVING CO.,1001 LUBBOCK ST,TEXARKANA,BOWIE,48037,TX,75501,33.408331,-94.053339,11140302,,,,2002/01/28 20:56:17+00,2015/12/11 00:04:51+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005036567,TXD008056152,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,06,SEMSTXD008056152
-84.390143023,35.9247256400001,1523,110002040201,US DOE OAK RIDGE NATIONAL LAB,1 BETHEL VALLEY ROAD,OAK RIDGE,ANDERSON,47001,TN,37830-8050,35.924719,-84.390139,06010207,,,,2002/02/28 23:56:20+00,2015/12/11 00:05:04+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002040201,TN1890090003,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,04,SEMSTN1890090003
-122.416682222,47.2666727120001,1524,110009319996,COMMENCEMENT BAY NEARSHORE TIDEFLATS,N RUSTON WAY,TACOMA,PIERCE,53053,WA,98407,47.266667,-122.416667,17110019,,,,2002/02/28 23:38:03+00,2015/12/11 00:05:37+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009319996,WAD980726368,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,10,SEMSWAD980726368
-80.8341721419999,34.1062566430001,1525,110009311075,TOWNSEND SAW CHAIN CO.,STATE ROUTE 53 & I-20,ELGIN,RICHLAND,45079,SC,29045,34.10625,-80.834169,03050104,,,,2002/02/28 21:40:59+00,2015/12/11 00:05:01+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009311075,SCD980558050,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,04,SEMSSCD980558050
-74.780002079,40.50028955,1526,110009300149,KRYSOWATY FARM,HACKENBERRY & 3 BRIDGES,HILLSBOROUGH TOWNSHIP,SOMERSET,34035,NJ,08853,40.500281,-74.78,02030105,,,,2002/02/28 19:30:43+00,2015/12/11 00:00:44+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009300149,NJD980529838,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,02,SEMSNJD980529838
-87.361116266,35.227507073,1527,110009311958,MURRAY-OHIO DUMP,GLENN SPRINGS RD,LAWRENCEBURG,LAWRENCE,47099,TN,38464,35.2275,-87.361111,06030005,,,,2002/02/28 21:52:38+00,2015/12/11 00:05:26+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009311958,TND980728836,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,04,SEMSTND980728836
-86.196805562,41.8309082000001,1528,110006740312,U.S. AVIEX,1056 HUNTLEY RD,NILES,CASS,26027,MI,49120,41.8309,-86.1968,04050001,,,,2002/02/28 18:19:43+00,2015/12/11 00:05:17+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006740312,MID980794556,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSMID980794556
-76.588201909,38.358907935,1529,110009291042,SOUTHERN MARYLAND WOOD TREATING,STATE ROUTE 235,HOLLYWOOD,ST. MARY'S,24037,MD,20636,38.3589,-76.5882,02070011,,,,2002/02/28 18:08:40+00,2015/12/11 00:04:40+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009291042,MDD980704852,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,03,SEMSMDD980704852
-121.998913036,37.375286085,1530,110010061707,NATIONAL SEMICONDUCTOR CORPORA,2900 SEMICONDUCTOR DRIVE,SANTA CLARA,SANTA CLARA,06085,CA,95051-0695,37.375281,-121.9989,18050003,,,,2002/01/28 22:48:45+00,2015/12/11 00:05:41+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110010061707,CAD041472986,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,09,SEMSCAD041472986
-105.507620953,40.0613251020001,1531,110009270831,CAPTAIN JACK MILL,"T1N R73 W, SE 1/4 SEC. 12",WARD,BOULDER,08013,CO,80481,40.061319,-105.507611,10190005,,,,2003/05/14 16:42:42+00,2015/12/11 00:05:45+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009270831,COD981551427,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,08,SEMSCOD981551427
-75.6188907759999,39.29528857,1532,110009273981,TYLER REFRIGERATION PIT,655 GLENWOOD AVE,SMYRNA,KENT,10001,DE,19977-1054,39.295281,-75.618889,02040207,,,,2002/02/28 15:27:58+00,2015/12/11 00:04:35+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009273981,DED980705545,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,03,SEMSDED980705545
-74.2700018259999,41.238897513,1533,110009262724,WARWICK LANDFILL,PENALUNA RD/OLD TUXEDO/DUTCH H,WARWICK,ORANGE,36071,NY,10990,41.238889,-74.27,02030103,,,,2002/02/28 13:33:01+00,2015/12/11 00:00:33+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009262724,NYD980506679,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,02,SEMSNYD980506679
-80.289723904,25.844448368,1534,110002526393,STANDARD AUTO BUMPER CORP.,2500 WEST 3RD COURT,HIALEAH,MIAMI DADE,12086,FL,33010,25.844444,-80.289721,03090202,,,,2002/01/28 19:16:01+00,2015/12/11 00:05:34+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002526393,FLD004126520,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,04,SEMSFLD004126520
-75.322171092,39.763114204,1535,110001934453,"MATLACK, INC.",ROUTE 322 EAST,SWEDESBORO,GLOUCESTER,34015,NJ,08085,39.763106,-75.322169,02040202,,,,2012/10/09 12:54:43+00,2015/12/11 00:04:38+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110001934453,NJD043584101,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNJD043584101
-88.156305628,41.376208089,1536,110037150409,JOLIET ARMY AMMUNITION PLANT,29401 SR 53,WILMINGTON,WILL,17197,IL,60481-8879,41.3762,-88.1563,07120004,,,,2002/02/28 15:56:29+00,2015/12/11 00:05:26+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110037150409,IL7213820460,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,05,SEMSIL7213820460
-120.541680819,42.3361160810001,1537,110064803075,WHITE KING AND LUCKY LASS URANIUM MINES,NF-3780,LAKEVIEW,LAKE,41037,OR,97630,42.336111,-120.541667,18020001,,,,2002/03/01 00:26:57+00,2015/12/11 00:05:50+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064803075,OR7122307658,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,10,SEMSOR7122307658
-75.064201408,40.1996083490001,1538,110025329115,NAVAL AIR WARFARE CTR,135 JACKSONVILLE RD,WARMINSTER,BUCKS,42017,PA,18974,40.1996,-75.0642,02040202,,,,2002/03/01 05:03:07+00,2015/12/11 00:01:32+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110025329115,PA6170024545,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,03,SEMSPA6170024545
-90.311605657,35.120906684,1539,110009331874,GURLEY PIT,1 MI N OF EDMONDSON,EDMONDSEN,CRITTENDEN,05035,AR,72332,35.1209,-90.3116,08020203,,,,2002/03/01 02:51:19+00,2015/12/11 00:05:17+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009331874,ARD035662469,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,06,SEMSARD035662469
-81.440834685,40.361119167,1540,110000766797,ALSCO ANACONDA,1 ANACONDA DRIVE,GNADENHUTTEN,TUSCARAWAS,39157,OH,44629,40.361111,-81.440831,05040001,,,,2002/01/28 20:34:44+00,2015/12/11 00:04:46+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000766797,OHD057243610,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,05,SEMSOHD057243610
-96.3673412319999,41.3290992990001,1541,110070058728,OLD HWY 275 AND N 288TH STREET,U.S. HIGHWAY 275 AND N 288TH ST.,VALLEY,DOUGLAS,31055,NE,68064,41.329092,-96.367333,10200202,,,,2017/05/26 00:00:00+00,2017/11/08 15:25:38+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070058728,NEN000704272,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,07,SEMSNEN000704272
-93.6333137829999,44.9359516000001,1542,110067035540,SPRING PARK MUNICIPAL WELL FIELD,4333 WARREN AVENUE,SPRING PARK,HENNEPIN,27053,MN,55384,44.935944,-93.633306,07010206,,,,2018/04/26 00:00:00+00,2018/06/18 12:18:07+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067035540,MNN000502963,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSMNN000502963
-81.4088919279999,28.578894356,1543,110043542431,CHEVRON CHEMICAL CO. (ORTHO DIVISION),3100 N ORANGE BLOSSOM TRL,ORLANDO,ORANGE,12095,FL,328043405,28.578889,-81.408889,03080101,,,,2002/01/28 19:15:35+00,2015/12/11 00:05:29+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043542431,FLD004064242,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,04,SEMSFLD004064242
-70.8845003059999,43.2489088630001,1544,110009259505,SOMERSWORTH SANITARY LANDFILL,BLACKWATER RD,SOMERSWORTH,STRAFFORD,33017,NH,03878,43.2489,-70.8845,01060003,,,,2002/02/28 13:13:57+00,2015/12/11 00:05:59+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009259505,NHD980520225,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,01,SEMSNHD980520225
